,logFC,AveExpr,t,P.Value,adj.P.Val,B,Comparison
Q13616,0.380905060739786,0.438498194536247,1.19066593931329,0.278599681271857,0.93773588490771,-4.88279583567736,OnlyComparison
Q8IWB7,0.379628550969598,-0.146030642353497,1.38523730238749,0.21511605643506,0.93773588490771,-4.70057920301605,OnlyComparison
Q9NV92,0.379146118748494,-1.63751316118466,1.29030375487927,0.244278034313968,0.93773588490771,-4.79113576342804,OnlyComparison
Q15365,0.37737963548121,0.201932331569687,1.10955586633392,0.309527951489807,0.93773588490771,-4.954428643184,OnlyComparison
P60468,0.373838032231528,0.134086649022539,1.14808482207097,0.294492440251964,0.93773588490771,-4.92076040254921,OnlyComparison
Q01658,0.371703677435165,-0.193802725459997,1.10169765452253,0.312672147591905,0.93773588490771,-4.96121223758705,OnlyComparison
Q96D53,0.366545388384507,-1.19104361636062,1.31599779588457,0.236054933186063,0.93773588490771,-4.76691397764668,OnlyComparison
Q9BTE3,0.362314040956968,-0.669058095732251,1.92966624114641,0.101721252553272,0.93773588490771,-4.14470656669107,OnlyComparison
Q9UKL6,0.361543638652964,-1.75963257519966,1.09375893016242,0.31587549488639,0.93773588490771,-4.96803595152474,OnlyComparison
Q13574,0.360870054308798,-1.45457817671385,1.02482298330611,0.344844112494174,0.93773588490771,-5.0259987871101,OnlyComparison
O95602,0.35966010729198,-0.0592711081766416,1.52004434414864,0.179139736364552,0.93773588490771,-4.56760371221455,OnlyComparison
Q96BH1,0.358596734977973,-1.74035538652858,1.69859513173239,0.140137336725339,0.93773588490771,-4.38568325587088,OnlyComparison
Q9Y324,0.3579865792259,-1.50037297104939,1.61988774421122,0.156209888939186,0.93773588490771,-4.46652804900169,OnlyComparison
P19971,0.357552463888849,-2.04494987861342,1.24992257627388,0.257714349296718,0.93773588490771,-4.82873490364799,OnlyComparison
Q9C0B5,0.357486664806367,-1.47827290359846,1.00605605241227,0.353092805721202,0.93773588490771,-5.04136016773314,OnlyComparison
Q92844,0.354387114582118,-1.9031204073124,1.35476413300105,0.224115903051225,0.93773588490771,-4.72995726816212,OnlyComparison
Q9HAK2,0.354154513153866,-1.16225664921692,1.19927674012013,0.275476702975547,0.93773588490771,-4.87502645755601,OnlyComparison
O75818,0.352146482549666,-1.42971282402286,1.20782517402983,0.272406225085013,0.93773588490771,-4.86728362947879,OnlyComparison
Q8NB78,0.347657587801697,-1.77766797361393,1.39505920049308,0.212285965465233,0.93773588490771,-4.69105197226757,OnlyComparison
Q7RTV0,0.343766534035757,-0.219871518493908,1.19595953658239,0.276676205544358,0.93773588490771,-4.87802309390205,OnlyComparison
Q71U36;P0DPH8;P0DPH7;Q6PEY2,0.34308129882115,0.494539677230348,1.28316966772793,0.246605863213847,0.93773588490771,-4.79782077799213,OnlyComparison
Q99519,0.342810663440677,-1.05239395830689,1.4272257828061,0.203253703383945,0.93773588490771,-4.65966105670413,OnlyComparison
Q96PX1;O60291,0.340660144705988,-0.811417935675969,1.48103293630734,0.188931376622335,0.93773588490771,-4.60654543991458,OnlyComparison
P01857;P01860,0.334886675043103,-0.812199217884879,1.4534029208698,0.196165093716171,0.93773588490771,-4.63391107796381,OnlyComparison
Q6ZNB6,0.332988732445427,0.0772152009528497,1.36806996989654,0.220145099342121,0.93773588490771,-4.71716385562362,OnlyComparison
P08247,0.33244269296631,0.649896432420803,1.0943394017612,0.315640349732527,0.93773588490771,-4.96753801623738,OnlyComparison
P14859,0.331415822731254,-1.8486843966948,1.38397432247501,0.215482452176651,0.93773588490771,-4.70180227024884,OnlyComparison
P01834,0.327328891044022,0.0847377096021019,2.58125930963996,0.0415666098203509,0.93773588490771,-3.46972932467672,OnlyComparison
P07858,0.322431879208421,0.426605313617529,1.40451117798903,0.209594539597802,0.93773588490771,-4.68185761954751,OnlyComparison
Q8NCE2,0.319568157185611,-1.70946007731379,2.09164260309364,0.0812498437604312,0.93773588490771,-3.97462847669424,OnlyComparison
P55145,0.315600786659014,0.628746392287937,1.45063067199513,0.196904862698421,0.93773588490771,-4.63664641437077,OnlyComparison
A0AVF1,0.314786733572174,-1.92567388960675,2.51086106641705,0.0457126882795054,0.93773588490771,-3.54076717051205,OnlyComparison
A5D8V7,0.314693193876487,0.521545061163329,1.99514873317687,0.0928820730597041,0.93773588490771,-4.07594645113162,OnlyComparison
Q8IU60,0.314375077954015,-1.57513855080933,1.89499008409804,0.1067386976497,0.93773588490771,-4.18107917081268,OnlyComparison
O75380,0.311255833767161,-0.0164742823962998,1.16114072106555,0.289539467485418,0.93773588490771,-4.90920215250547,OnlyComparison
Q6XQN6,0.309050842084692,-1.07043303827354,1.3502638664756,0.225473456461388,0.93773588490771,-4.73427192793398,OnlyComparison
Q3ZCQ8,0.308945235766301,0.183267226999951,1.48537787026741,0.187816633892977,0.93773588490771,-4.60222541127181,OnlyComparison
Q12986,0.308897141449747,-1.629815634587,0.811874684256898,0.447762584669591,0.93773588490771,-5.18851172937286,OnlyComparison
P51970,0.308423121493828,-1.00808607881196,1.12835352390737,0.302113744958889,0.93773588490771,-4.93808607596017,OnlyComparison
Q8N3U4,0.306646779625545,-1.06255504410032,1.34316520425042,0.227629904120362,0.93773588490771,-4.74106497737445,OnlyComparison
Q8WX77,0.30034046296145,-0.377527959759168,1.10978442322525,0.309436898233123,0.93773588490771,-4.95423091183661,OnlyComparison
P01876;P01877,0.299261448458238,0.218721063103117,3.05753002653793,0.0221961736746681,0.93773588490771,-3.00973056868471,OnlyComparison
Q9H7Z6,0.298690533090391,-0.395954219830192,1.43145401925132,0.202092984844605,0.93773588490771,-4.65551389365064,OnlyComparison
P47929,0.296371095977796,0.075350110150436,0.690573934837571,0.515557349297057,0.93773588490771,-5.2681304401151,OnlyComparison
P48506,0.293011974946515,-0.648261648340305,1.31191461916136,0.237345010959636,0.93773588490771,-4.77077811179574,OnlyComparison
P32121,0.292400426973969,-0.919720253114126,1.38103835917453,0.216336379485478,0.93773588490771,-4.70464365383016,OnlyComparison
Q8NAV1,0.291814390284614,-0.15278011666811,1.12005896011392,0.305366747488966,0.93773588490771,-4.94531722641457,OnlyComparison
Q14644,0.291674195473483,-1.87531094043448,1.23779018315422,0.261875992350589,0.93773588490771,-4.83991446857834,OnlyComparison
Q8TD30,0.290381357401073,-1.34058134445743,1.11551541084864,0.307161069897788,0.93773588490771,-4.94926497355595,OnlyComparison
Q9UJX5,0.289174242869337,-0.906794679151207,1.26877948794601,0.251361060529851,0.93773588490771,-4.81125033555047,OnlyComparison
A6NHL2,0.287450718040717,-0.830660956995776,2.53559679837175,0.0442081043507385,0.93773588490771,-3.5157305111992,OnlyComparison
Q9UPT9,0.286134894000762,-0.873859147586357,0.860247889700138,0.422577801754345,0.93773588490771,-5.15399315557326,OnlyComparison
P04035,0.282945245972578,-1.91152685911151,1.76832152537216,0.12724584751102,0.93773588490771,-4.31341403715576,OnlyComparison
Q9UMR5,0.282761127108379,-0.948423742795647,1.70308488090589,0.139270311354227,0.93773588490771,-4.38104623711272,OnlyComparison
P06702,0.278739275075184,0.578586892709138,1.32675926616368,0.232684803154414,0.93773588490771,-4.7567033890085,OnlyComparison
Q8N5G2,0.275137512675104,-1.00668208726441,1.30270694183765,0.24027725879475,0.93773588490771,-4.77947130358088,OnlyComparison
Q9NXN4,0.274846204865774,-2.28079838721328,2.54762372668681,0.0434955569491592,0.93773588490771,-3.50358668271134,OnlyComparison
Q86T03,0.274839484658384,0.510076272527008,1.08095968611725,0.321097368046868,0.93773588490771,-4.97897449395154,OnlyComparison
Q9P287,0.27398703350127,-0.880141573012531,1.08521399578456,0.319353820516694,0.93773588490771,-4.97534735528598,OnlyComparison
Q96FZ2,0.273284837030539,-0.471834682812005,2.46723819374372,0.0484993588269013,0.93773588490771,-3.58511223126115,OnlyComparison
P29508,0.273260462409097,0.30263395989072,1.0331250390714,0.341244914965486,0.93773588490771,-5.01914465770265,OnlyComparison
Q99614,0.272032719689588,0.260354887681003,1.42291188651353,0.204444243497696,0.93773588490771,-4.66388733449108,OnlyComparison
Q9Y5L0,0.271888843010297,0.0955036718503004,1.44310534808146,0.1989259817367,0.93773588490771,-4.6440617125423,OnlyComparison
Q9ULJ6;Q8NF64,0.271876793828608,0.0573505374486927,1.2514312959511,0.257200895645087,0.93773588490771,-4.82734081041332,OnlyComparison
P80723,0.27136744407138,2.0629597318202,1.60523745116072,0.159390629062926,0.93773588490771,-4.48147252804284,OnlyComparison
P52757,0.268056277039512,-0.994688145287596,1.34453208294453,0.227213233600739,0.93773588490771,-4.73975817549037,OnlyComparison
Q13610,0.267824199755735,0.0620673212900818,1.5496717738091,0.172023250046417,0.93773588490771,-4.53780961555608,OnlyComparison
Q9UIK5,0.265949102049597,0.549277743192091,1.0281332366643,0.343405360075448,0.93773588490771,-5.0232701303218,OnlyComparison
Q13485,0.265931818255649,-0.289697695436902,1.54110922962486,0.174052158811141,0.93773588490771,-4.54643882832692,OnlyComparison
Q9Y508,0.265579850291899,-0.620654802979323,1.24046408377994,0.260953784112068,0.93773588490771,-4.83745534038268,OnlyComparison
Q8N350,0.264673272997524,0.271841548863223,1.45711824376726,0.195177694020678,0.93773588490771,-4.63024220013198,OnlyComparison
Q9C0E8,0.264063712723165,-0.663967702479983,1.08233587803186,0.320532504067296,0.93773588490771,-4.97780213300524,OnlyComparison
Q15649,0.263835010816144,-1.46585023348111,1.24845421966809,0.258214927978828,0.93773588490771,-4.83009088498175,OnlyComparison
Q9BUH6,0.26178866638205,-1.13342226801688,1.23924892670092,0.261372530733679,0.93773588490771,-4.83857323057476,OnlyComparison
Q8TBP6,0.261399417397713,-0.709735374372776,4.52017056674908,0.00398186758384123,0.93773588490771,-1.87084332027789,OnlyComparison
Q96DZ5,0.258515410206584,-1.57231970343788,1.09876483190783,0.313852409360729,0.93773588490771,-4.96373659631185,OnlyComparison
Q9Y3Q4,0.258279067488745,-0.935094566322995,3.28046691591612,0.0167272291638173,0.93773588490771,-2.80863969824903,OnlyComparison
O43567,0.25706263030503,-0.313642419764365,1.40959152603171,0.208160831765162,0.93773588490771,-4.67690540334417,OnlyComparison
Q9H5V9,0.256844250856691,-0.993304049689369,1.18185494558675,0.281826701584616,0.93773588490771,-4.89071431415693,OnlyComparison
Q9H1B7,0.255589284840753,-0.0877632741489034,1.3323990667791,0.230935858381196,0.93773588490771,-4.75133718597908,OnlyComparison
Q7Z4Q2,0.253975340471279,-0.946154650328887,1.40699426559454,0.208892672202276,0.93773588490771,-4.67943805374571,OnlyComparison
Q9Y2R5,0.253161741122676,0.0649114151091391,1.27943264953665,0.247833053769281,0.93773588490771,-4.80131541797991,OnlyComparison
P53384,0.252697043333115,-1.22189866087577,1.26370659568748,0.253056546493612,0.93773588490771,-4.81596684510666,OnlyComparison
Q99697,0.250788703758508,-1.40626095289393,0.928117447627504,0.389037288715209,0.93773588490771,-5.10310251125106,OnlyComparison
P62318,0.249370895642078,0.160528055415599,1.64517953604805,0.150861107916825,0.93773588490771,-4.44064738496119,OnlyComparison
Q96I59,0.247870109194446,-0.222556166468041,1.28705199862612,0.245336647886907,0.93773588490771,-4.7941850394998,OnlyComparison
P46736,0.247835078070114,-0.307901575516926,1.50874382881944,0.181926189658408,0.93773588490771,-4.5789190170282,OnlyComparison
Q86UY6,0.245443782050961,-1.44815895720542,1.5011256525475,0.183827482945641,0.93773588490771,-4.58653133125603,OnlyComparison
P62877,0.245435893622844,-0.654904006026464,0.574969777633226,0.586138538080752,0.93773588490771,-5.33397358776604,OnlyComparison
Q8TBB5,0.242096905816707,-1.65085320848218,1.86695345273246,0.110975299034923,0.93773588490771,-4.21045337006058,OnlyComparison
Q9Y3A3,0.241057461646288,-0.792227515649521,1.37070025610368,0.219367726969824,0.93773588490771,-4.71462851842311,OnlyComparison
Q99942,0.239229875883811,-1.34635443329509,1.04799545103371,0.334874184003198,0.93773588490771,-5.00677945657198,OnlyComparison
Q9HAV0,0.238954610720511,-1.14400676182461,0.992192403085883,0.359287084933821,0.93773588490771,-5.05258801610664,OnlyComparison
P61513;A6NKH3,0.238440846111247,0.418098045279709,1.32389880871194,0.233576377847421,0.93773588490771,-4.75942112916964,OnlyComparison
P26374,0.238347711868275,-2.06212692078994,3.49055899723069,0.012900636592626,0.93773588490771,-2.62816969874277,OnlyComparison
Q16576,0.237335832600338,0.776691381517406,3.42386390321573,0.0139993455373523,0.93773588490771,-2.68449725475048,OnlyComparison
P61289,0.237280162303494,0.2117164107127,1.3399280189295,0.228619448198349,0.93773588490771,-4.74415752767554,OnlyComparison
Q6ZN54,0.236950892090751,-1.36667058501309,1.60786502298275,0.158815643266562,0.93773588490771,-4.47879482472483,OnlyComparison
P61586;P08134,0.234921195105734,0.705194249694692,1.22290937908816,0.267060322046559,0.93773588490771,-4.85354995373071,OnlyComparison
P53667,0.234275371587292,-1.08724322914416,1.13652644702648,0.29893698351241,0.93773588490771,-4.93093061105585,OnlyComparison
Q5VZT2,0.233556119053187,0.819015561590976,0.872877623925631,0.416177602886099,0.93773588490771,-5.14473588752012,OnlyComparison
Q9H6Y7,0.233499212451626,-1.82462449662007,2.87198760706882,0.0282415079783123,0.93773588490771,-3.18429325769372,OnlyComparison
Q9H8U3,0.23281346580792,-1.46902714315702,1.02267127635187,0.345781922812601,0.93773588490771,-5.02776939882627,OnlyComparison
Q96I15,0.232568662924276,-0.674765641576123,1.2966746765855,0.242215702840038,0.93773588490771,-4.78515090135115,OnlyComparison
Q92896,0.230809831871579,1.21624879887593,1.34735664394048,0.226354385758818,0.93773588490771,-4.73705589740783,OnlyComparison
Q9BVC4,0.230477999417876,-0.999912148544396,1.27802405630885,0.248297016635224,0.93773588490771,-4.80263136815943,OnlyComparison
Q9H920;Q8N4F7,0.230209609615941,-0.918704835358292,1.25120207331085,0.257278847863856,0.93773588490771,-4.82755267226737,OnlyComparison
Q96F86,0.228285840166433,-0.135965326455426,1.18726355407042,0.279842024839573,0.93773588490771,-4.88585737768573,OnlyComparison
Q6P587,0.225153884760646,-0.072611201426176,1.12135802144717,0.304855343570489,0.93773588490771,-4.94418677758463,OnlyComparison
Q8N128,0.225040239772173,-0.748074695411234,1.52462314513066,0.178022131863152,0.93773588490771,-4.56301108655189,OnlyComparison
Q92994,0.224277775840133,-1.02688865017653,1.0223837910431,0.345907377196397,0.93773588490771,-5.02800578432434,OnlyComparison
P50583,0.223488419093304,-1.21974628753852,3.00380871377188,0.0237876552971874,0.93773588490771,-3.05961909414868,OnlyComparison
Q8WY54,0.223142775570157,0.48603665673941,1.07633611027348,0.323001151884516,0.93773588490771,-4.98290656299326,OnlyComparison
Q9H8M5;Q6P4Q7;Q9NRU3,0.22289727615956,-1.24982676783367,1.55285585829155,0.171274479205796,0.93773588490771,-4.53459701225312,OnlyComparison
P18065,0.222471774914245,-1.35381752393795,1.62409244582664,0.155308257430606,0.93773588490771,-4.46223241851143,OnlyComparison
O00299,0.222307275825765,2.02378202180419,1.11102382795757,0.308943529282886,0.93773588490771,-4.95315824479162,OnlyComparison
Q8NEW0,0.222106043039431,-1.6144357509154,1.50273280799307,0.183424841492732,0.93773588490771,-4.58492648892574,OnlyComparison
Q6NXE6,0.221815998833775,-0.0385814229131523,2.11513657707448,0.0786492397783568,0.93773588490771,-3.94999010117331,OnlyComparison
P57721,0.221638428758251,-0.596029840002092,0.8472316546366,0.429249846936881,0.93773588490771,-5.16342891601139,OnlyComparison
Q7L775,0.22144370818191,0.260022749012105,1.25721293160303,0.255241556384346,0.93773588490771,-4.82199061601894,OnlyComparison
P27695,0.220449491833814,1.38187087815646,1.83447264306831,0.116092622963189,0.93773588490771,-4.24443339585881,OnlyComparison
Q15796;P84022,0.219596763657613,-0.983870712350257,1.23352026080464,0.263354550558519,0.93773588490771,-4.84383577381571,OnlyComparison
Q13642,0.219387386991736,0.156428996210529,1.16213896166853,0.289163697605113,0.93773588490771,-4.90831538735235,OnlyComparison
Q9BY84,0.219192358594897,-1.54365110224489,1.2186928196003,0.268545453416856,0.93773588490771,-4.85739802668372,OnlyComparison
Q32NC0,0.217614305786351,-0.898127770344054,1.14998493659618,0.293767164300966,0.93773588490771,-4.91908286198259,OnlyComparison
Q96IV0,0.217150614747021,-1.54938729192134,1.07104199908758,0.32519243927209,0.93773588490771,-4.9873961381851,OnlyComparison
Q96EP5,0.216274273209717,0.549547707850563,0.995649045961213,0.357734622780357,0.93773588490771,-5.04979822161527,OnlyComparison
P62136,0.215464761950923,0.593378259977643,1.46193568529509,0.193904233869032,0.93773588490771,-4.62547986710673,OnlyComparison
Q9H0P0,0.215227099246723,-0.445795930173012,1.44257858857303,0.199068170530899,0.93773588490771,-4.6445802282663,OnlyComparison
P83436,0.214851312891772,-1.10714095103496,1.96227709244185,0.0972183027106671,0.93773588490771,-4.11047110332974,OnlyComparison
Q96B54,0.214380543261955,0.320949321549467,1.34548920046676,0.226921880552878,0.93773588490771,-4.73884277483153,OnlyComparison
Q5TBB1,0.214133645732244,-1.65531855830433,1.13130120528998,0.300964741211808,0.93773588490771,-4.93550881100724,OnlyComparison
P61158,0.214057075120514,1.39181651375055,1.25389445704419,0.256364548377651,0.93773588490771,-4.82506297093755,OnlyComparison
Q9H825,0.213453992646825,-1.816909789027,1.42440126755799,0.204032485742701,0.93773588490771,-4.66242876643736,OnlyComparison
P53350,0.213149168683908,-2.0606279059948,2.93201568720248,0.0261106183914485,0.93773588490771,-3.12712842562894,OnlyComparison
P60981,0.213026188317601,0.753404956513328,1.22925454516724,0.264838908254686,0.93773588490771,-4.8477462351485,OnlyComparison
P60002,0.212777464593846,-0.885861156413397,1.0521496035756,0.33311186193895,0.93773588490771,-5.00330514418892,OnlyComparison
Q3ZCW2,0.212605197869661,-0.193596037673427,0.702873489278014,0.508384931802214,0.93773588490771,-5.260531460861,OnlyComparison
P02654,0.211496193638555,-1.05139395257789,1.47146247487768,0.191408509938482,0.93773588490771,-4.61604528824286,OnlyComparison
Q9NS18,0.211198630130628,-0.863348329958267,1.60259108136013,0.159971733602928,0.93773588490771,-4.48416820496305,OnlyComparison
P13473,0.210983441868306,-1.18770690716677,1.25283840758139,0.256722829482991,0.93773588490771,-4.82603984197577,OnlyComparison
P02787,0.2083987869357,3.52521594706248,1.56014216908009,0.169572585031193,0.93773588490771,-4.52723796572433,OnlyComparison
Q96NZ8,0.207625116120146,-1.63447293198949,1.67411542872801,0.144957328269555,0.93773588490771,-4.41092088431017,OnlyComparison
P83876,0.205806634658939,-0.275323072888932,1.31721565985237,0.235671363036904,0.93773588490771,-4.76576037222815,OnlyComparison
P57723,0.205238485992838,0.598697910329883,0.98875938060653,0.36083422932259,0.93773588490771,-5.05535235006823,OnlyComparison
Q53FT3,0.204673254292101,-2.32337649418343,1.95563216315087,0.0981193177648304,0.93773588490771,-4.11744871756482,OnlyComparison
P54762,0.203896836622156,-1.10800226980502,2.40075115882471,0.0530956485434302,0.93773588490771,-3.65313993290809,OnlyComparison
Q969S2,0.203304783979266,-0.695290425754141,1.09420479294308,0.315694865926125,0.93773588490771,-4.96765349945794,OnlyComparison
Q9P0L2,0.203140688347492,-0.650373096478015,1.9256851805913,0.102285093950277,0.93773588490771,-4.14888429725458,OnlyComparison
Q9GZT4,0.203040248930626,-0.326406099703652,1.35532887984784,0.223946062630002,0.93773588490771,-4.72941537089548,OnlyComparison
Q9BZH6,0.202871685194327,1.07839833546163,1.06910277529665,0.325998156498902,0.93773588490771,-4.98903723914365,OnlyComparison
Q9Y5B0,0.201343059013159,-0.369195945895294,1.31208136193913,0.237292205756468,0.93773588490771,-4.77062042292989,OnlyComparison
Q8IYS2,0.198203420824494,0.173448226678256,0.927835911862649,0.389172098262236,0.93773588490771,-5.10331930727466,OnlyComparison
P04899,0.197830077894152,-0.367707118444082,1.38571410395048,0.214977881620927,0.93773588490771,-4.70011734876622,OnlyComparison
Q6UWP7,0.197496751188928,-0.491997563203802,1.4678387358643,0.192354287989093,0.93773588490771,-4.61963655629968,OnlyComparison
P78357,0.197366279568576,0.223055800523104,1.36429220105684,0.221265968331723,0.93773588490771,-4.72080161078488,OnlyComparison
P50914,0.197284046271078,-1.45316779773711,2.45382411699057,0.0493918147190914,0.93773588490771,-3.59879564050855,OnlyComparison
O00468,0.197200819041039,0.930199973286355,1.45592073130136,0.195495447046108,0.93773588490771,-4.63142511937726,OnlyComparison
P20336,0.196927177301675,1.04194139845395,1.1158838353473,0.307015245034145,0.93773588490771,-4.94894521368842,OnlyComparison
Q9UBF8,0.195703917716278,-1.7454985571386,1.52064813204312,0.178991986738415,0.93773588490771,-4.56699835727253,OnlyComparison
P06454,0.195050378902367,0.876560244689203,0.925784133621456,0.39015564940312,0.93773588490771,-5.1048978771277,OnlyComparison
Q8N4L2,0.194669083898716,0.22211394257821,1.13658858166276,0.298912940369763,0.93773588490771,-4.9308760971395,OnlyComparison
O60493,0.194420851900097,0.0920925296198697,1.15140407176988,0.293226466222644,0.93773588490771,-4.91782893064464,OnlyComparison
Q9UNA4,0.193675738876225,-0.748770612687577,1.6854339981112,0.142709137070178,0.93773588490771,-4.39926154487387,OnlyComparison
O14545,0.193361249420744,-0.729655186823174,1.21430260059963,0.270099353996817,0.93773588490771,-4.86139716024917,OnlyComparison
Q99873,0.191603705226652,0.835879551518914,1.74902065995621,0.130693759125928,0.93773588490771,-4.33347008560178,OnlyComparison
Q86VY9,0.19028785944291,-1.25477124200564,1.46800123632367,0.192311783543999,0.93773588490771,-4.61947558008407,OnlyComparison
Q9NUD5,0.190232045654816,0.178343612439201,1.45377386738441,0.196066302375514,0.93773588490771,-4.63354492393001,OnlyComparison
Q2M1K9,0.189807398629997,-1.25636810136358,1.18538050200208,0.280531642299235,0.93773588490771,-4.88754973648968,OnlyComparison
Q5VWQ0,0.189520072518856,-1.00628369488712,1.22520079829333,0.266256245995505,0.93773588490771,-4.85145587017186,OnlyComparison
Q8IWA5,0.189199204636791,0.533790234401612,0.846667265142661,0.429540893999014,0.93773588490771,-5.16383562643277,OnlyComparison
P17677,0.189055351765007,1.75573405512905,1.68451430464872,0.142890549899142,0.93773588490771,-4.40020955909664,OnlyComparison
P08174,0.18886788368053,-0.825087996617662,0.864266390356752,0.420533523392761,0.93773588490771,-5.15105849890236,OnlyComparison
P36954,0.187642577970733,-0.224539475583334,1.06284943671441,0.328607490170142,0.93773588490771,-4.99431665618296,OnlyComparison
Q8N7J2,0.1869511021345,-2.14352689898758,1.42134243514662,0.204878962458681,0.93773588490771,-4.6654236716727,OnlyComparison
Q12933,0.186499574567342,-0.682176736951397,2.43306603640867,0.0508070822112019,0.93773588490771,-3.62001260715956,OnlyComparison
Q8IXQ5,0.186475309262762,-1.38093756359514,1.35307836249755,0.224623568189759,0.93773588490771,-4.73157424671842,OnlyComparison
P07602,0.186266910482054,1.61539994093851,0.985014197955116,0.362528072704966,0.93773588490771,-5.05836073880811,OnlyComparison
Q8WXD9,0.186001325269235,-0.432650224218212,1.2684078622804,0.251484926745127,0.93773588490771,-4.81159617021956,OnlyComparison
Q9UBP6,0.185306173465336,-0.924752380375295,1.2847030541272,0.246103874625584,0.93773588490771,-4.79638541955579,OnlyComparison
Q9NZT1,0.183555778285412,-0.490060206124393,0.404093065193579,0.700105777061082,0.942977523433303,-5.41148502408549,OnlyComparison
Q9UBR4,0.18348224686291,0.450398777647192,1.52933803773574,0.176878148658604,0.93773588490771,-4.55827731954252,OnlyComparison
Q86VQ1,0.183342387012015,-1.14246346843262,2.13038752464808,0.0770067591666186,0.93773588490771,-3.93400678816882,OnlyComparison
Q9BSM1,0.182798981977691,-1.77388159462094,2.16444583085876,0.0734644432951769,0.93773588490771,-3.89834894683953,OnlyComparison
O43447,0.182024887016194,-1.23135988891145,0.96631700632514,0.371078453825255,0.93773588490771,-5.07326443359451,OnlyComparison
P49841,0.181606112703045,0.811104111951331,1.36347704523153,0.22150850209034,0.93773588490771,-4.72158598886023,OnlyComparison
Q96LJ7,0.181529584197447,0.137564444609021,1.1426446574846,0.296577341989389,0.93773588490771,-4.92555455584428,OnlyComparison
O14640;P54792,0.181303332473823,-1.87763857559878,0.784586613653274,0.462438278168074,0.93773588490771,-5.20730848306346,OnlyComparison
Q9BW83,0.18059142356673,-0.277790544696335,0.922503722574535,0.391732130419465,0.93773588490771,-5.10741659872982,OnlyComparison
O75317,0.179050959696329,-1.24595602373475,1.68162034821006,0.143462848382102,0.93773588490771,-4.40319190910492,OnlyComparison
Q9Y4P1,0.178721921117552,-0.774578530758959,1.00234281708472,0.354743467235365,0.93773588490771,-5.04437752485771,OnlyComparison
Q13155,0.178484893692227,0.352936991344472,1.06929094593197,0.325919902764075,0.93773588490771,-4.98887807721264,OnlyComparison
P18085,0.17813941649435,0.595607978516922,2.72574340138391,0.034257681307781,0.93773588490771,-3.32617793258732,OnlyComparison
Q14393,0.178038010492931,-1.38060063920578,1.94142105515299,0.100074509070829,0.93773588490771,-4.13236870328142,OnlyComparison
P58107,0.178025067021319,-0.561647867652008,1.04055882972592,0.338047977294516,0.93773588490771,-5.012977300166,OnlyComparison
Q9NWZ8,0.176817134431775,-0.0885154275275584,1.04449791987791,0.336363825719785,0.93773588490771,-5.00969786408332,OnlyComparison
Q9BQI9,0.176615436225186,-1.15057338367142,0.870016514756198,0.41762112595326,0.93773588490771,-5.14684171207368,OnlyComparison
Q14596,0.175979093601265,-1.85455369795147,2.54271275674894,0.0437850329396603,0.93773588490771,-3.50854303054195,OnlyComparison
Q12981,0.175773250987809,-1.03846144187086,1.27310189021044,0.24992430730506,0.93773588490771,-4.80722425329764,OnlyComparison
Q15637,0.175499924100433,0.0427465960211966,1.1472483340471,0.294812208963362,0.93773588490771,-4.92149840539375,OnlyComparison
Q13585,0.175173897165967,-0.167688059638655,2.06596571271679,0.0841925432328735,0.93773588490771,-4.00157438797554,OnlyComparison
Q7L4I2,0.174537445620622,-0.461480276366578,1.1449401781751,0.295696084084099,0.93773588490771,-4.92353321334134,OnlyComparison
O00258,0.17413128312521,-2.37951782822682,1.96542251896025,0.0967947052753009,0.93773588490771,-4.10716797105203,OnlyComparison
Q7Z6M4,0.173171984450975,-1.69517877504932,1.25017507522328,0.257628355330621,0.93773588490771,-4.82850164766444,OnlyComparison
P01859;P01861,0.170801050888599,0.396040877978386,0.977403452770285,0.365989579426716,0.93773588490771,-5.0644505963062,OnlyComparison
P12236,0.170148452754194,0.57331685367865,1.04936639717713,0.33429174785556,0.93773588490771,-5.00563382923855,OnlyComparison
Q9Y3S2,0.169648974258737,-0.61559245072505,1.31410258554851,0.236652944013492,0.93773588490771,-4.76870821026593,OnlyComparison
P33121,0.165930327018901,-0.74547801909988,1.28663472994423,0.245472783932248,0.93773588490771,-4.79457605830841,OnlyComparison
Q5H9L2;Q969E4,0.165109007433369,0.699222810956961,1.69167687602995,0.141483580765679,0.93773588490771,-4.39282353588916,OnlyComparison
Q9NRG1,0.164404739453576,-0.324500801796087,0.986333887165646,0.361930496432624,0.93773588490771,-5.05730154504373,OnlyComparison
P41743,0.164202892570699,-0.0496086886112148,1.31147603492573,0.237483954731578,0.93773588490771,-4.771192837064,OnlyComparison
P52907,0.164011979962644,1.65868531917972,1.03388746062887,0.340915909479084,0.93773588490771,-5.01851342567359,OnlyComparison
Q03111,0.163243099243526,-0.79423290759342,1.18979910331633,0.278915746429276,0.93773588490771,-4.88357628642662,OnlyComparison
O15541,0.163048034318929,-1.40020472089304,5.28795969252058,0.00183088936231311,0.93773588490771,-1.43099915676557,OnlyComparison
P04259,0.162424975558691,0.60166024374647,0.93692416593494,0.384838445558747,0.93773588490771,-5.09629764786788,OnlyComparison
Q9Y5X1,0.162385615243003,0.240522921979931,2.2620492565078,0.0642130032365379,0.93773588490771,-3.7965261471717,OnlyComparison
