kinase	kinase_group	upregulated_set_hits	upregulated_set_size	downregulated_set_hits	downregulated_set_size	background_set_hits	background_set_size	upregulated_enrichment_value	upregulated_enrichment_value_log2	upregulated_p_value	upregulated_adjusted_p_value	upregulated_p_value_log10_abs	upregulated_adjusted_p_value_log10_abs	downregulated_enrichment_value	downregulated_enrichment_value_log2	downregulated_p_value	downregulated_adjusted_p_value	downregulated_p_value_log10_abs	downregulated_adjusted_p_value_log10_abs	dominant_direction	dominant_enrichment_value	dominant_enrichment_value_log2	dominant_p_value	dominant_adjusted_p_value	dominant_p_value_log10_abs	dominant_adjusted_p_value_log10_abs
skMLCK	CAMK	2	52	0	11	162	5472	1.2991452991452992	0.37756279386018105	0.4602440391197692	0.6456201104318984	0.33701182758039705	0.19002295022902296	1.5353535353535355	0.6185708933639761	0.9999999999865967	1.0000000000301261	5.820969886394617e-12	1.30836093350113e-11	downregulated set	0.6513157894736842	-0.6185708933639761	0.9999999999865967	1.0000000000301261	5.820969886394617e-12	1.30836093350113e-11
AURB	Other	2	52	0	11	154	5472	1.3666333666333668	0.4506262560499045	0.4345584687598744	0.6395201235105361	0.36195178204283834	0.194145785208659	1.6151121605667063	0.6916343555536995	0.999999999992544	1.0000000000301261	3.2381151999513547e-12	1.30836093350113e-11	downregulated set	0.6191520467836257	-0.6916343555536995	0.999999999992544	1.0000000000301261	3.2381151999513547e-12	1.30836093350113e-11
AURC	Other	1	52	0	11	171	5472	0.6153846153846154	-0.7004397181410922	0.514730177466259	0.666819857811249	0.2884203693000893	0.17599147541656684	1.4545454545454546	0.5405683813627028	0.9999999999908181	1.0000000000301261	3.987638723336132e-12	1.30836093350113e-11	downregulated set	0.6875	-0.5405683813627028	0.9999999999908181	1.0000000000301261	3.987638723336132e-12	1.30836093350113e-11
BMPR1B	TKL	1	52	2	11	758	5472	0.1388268723361072	-2.848641241426286	0.004142077281688744	0.09654226279628379	2.382781802425215	1.0152825262297471	1.3125449748141043	0.3923668580775091	0.4634965250233125	1.0000000000301261	0.333953517547224	1.30836093350113e-11	downregulated set	0.7618786549707601	-0.3923668580775091	0.4634965250233125	1.0000000000301261	0.333953517547224	1.30836093350113e-11
AURA	Other	4	52	0	11	227	5472	1.8542866824805153	0.890864309453891	0.17134682427436435	0.5523200825014085	0.7661239403318704	0.25780916542926396	1.0957148578293954	0.13187240895768576	0.9999999999909358	1.0000000000301261	3.936529367608342e-12	1.30836093350113e-11	upregulated set	1.8542866824805153	0.890864309453891	0.17134682427436435	0.5523200825014085	0.7661239403318704	0.25780916542926396
BMPR1A	TKL	2	52	2	11	807	5472	0.2607949671146697	-1.9390120665329746	0.012693390769401534	0.16041714375497362	1.8964223498724269	0.7947492205884914	1.232848935451166	0.3019960329708204	0.4985620186899422	1.0000000000301261	0.3022808098708918	1.30836093350113e-11	downregulated set	0.8111293859649122	-0.3019960329708204	0.4985620186899422	1.0000000000301261	0.3022808098708918	1.30836093350113e-11
DYRK4	CMGC	5	52	1	11	728	5472	0.7227387996618766	-0.4684537485665282	0.2946543877623848	0.6200019409166846	0.5306870873473715	0.2076069509403162	0.6833166833166833	-0.5493737439500957	0.5592286130315035	1.0000000000301261	0.25241061593943953	1.30836093350113e-11	upregulated set	0.7227387996618766	-0.4684537485665282	0.2946543877623848	0.6200019409166846	0.5306870873473715	0.2076069509403162
GSK3B	CMGC	5	52	1	11	580	5472	0.907161803713528	-0.14056819838276627	0.5225702896609086	0.6680961931107818	0.28185528539153304	0.1751610028993319	0.857680250783699	-0.22148819376633394	0.6719342471665959	1.0000000000301261	0.1726732232108542	1.30836093350113e-11	upregulated set	0.907161803713528	-0.14056819838276627	0.5225702896609086	0.6680961931107818	0.28185528539153304	0.1751610028993319
DYRK3	CMGC	2	52	1	11	377	5472	0.5582534176698634	-0.8410079165238584	0.2972070230821127	0.6210601930612424	0.5269409322944703	0.20686630602714015	1.3195080781287678	0.40000018297993634	0.5445617441672036	1.0000000000301261	0.26395287140709583	1.30836093350113e-11	downregulated set	0.7578581871345029	-0.40000018297993634	0.5445617441672036	1.0000000000301261	0.26395287140709583	1.30836093350113e-11
GSK3A	CMGC	2	52	0	11	742	5472	0.28364088741447235	-1.8178625798759973	0.021850688926425207	0.22841127092915142	1.6605348656854042	0.6412824696837851	0.3352119578534673	-1.5768544803722027	0.20169078431420456	1.0000000000301261	0.69531394518299	1.30836093350113e-11	downregulated set	2.983187134502924	1.5768544803722027	0.20169078431420456	1.0000000000301261	0.69531394518299	1.30836093350113e-11
BMPR2	TKL	1	52	1	11	417	5472	0.2523519645821804	-1.986490776699858	0.08683386255112213	0.46058257686752774	1.0613108802242532	0.33669249475521806	1.1929365598430346	0.2545173228039369	0.5823492734934502	1.0000000000301261	0.23481646199402928	1.30836093350113e-11	downregulated set	0.8382675438596492	-0.2545173228039369	0.5823492734934502	1.0000000000301261	0.23481646199402928	1.30836093350113e-11
DYRK2	CMGC	3	52	0	11	554	5472	0.5698417106359345	-0.8113668685832265	0.21618942144354972	0.5767187058158775	0.6651655607115368	0.239035962060811	0.448966196258615	-1.1553212698005877	0.30949667707992135	1.0000000000301261	0.5093440094341735	1.30836093350113e-11	upregulated set	0.5698417106359345	-0.8113668685832265	0.21618942144354972	0.5767187058158775	0.6651655607115368	0.239035962060811
PKCI	AGC	1	52	0	11	24	5472	4.384615384615385	2.1324502960236495	0.21098425942934795	0.5767187058158775	0.6757499442187661	0.239035962060811	10.363636363636365	3.373458395527445	1.0000000000095015	1.0000000000301261	4.126453662108567e-12	1.30836093350113e-11	downregulated set	0.09649122807017542	-3.373458395527445	1.0000000000095015	1.0000000000301261	4.126453662108567e-12	1.30836093350113e-11
PKCH	AGC	0	52	0	11	12	5472	4.384615384615385	2.1324502960236495	0.999999999994303	1.000000000010436	2.4741749809428163e-12	4.5323390927767995e-12	20.72727272727273	4.373458395527445	0.9999999999803117	1.0000000000301261	8.550498780518859e-12	1.30836093350113e-11	downregulated set	0.04824561403508771	-4.373458395527445	0.9999999999803117	1.0000000000301261	8.550498780518859e-12	1.30836093350113e-11
LRRK2	TKL	2	52	0	11	135	5472	1.558974358974359	0.6405971996939748	0.37123830549341236	0.6390359720381168	0.43034721832031836	0.1944746942391804	1.8424242424242425	0.8816052991977698	1.0000000000007223	1.0000000000301261	3.13695724869671e-13	1.30836093350113e-11	downregulated set	0.5427631578947368	-0.8816052991977698	1.0000000000007223	1.0000000000301261	3.13695724869671e-13	1.30836093350113e-11
CK2A2	Other	7	52	2	11	1003	5472	0.734412148170872	-0.445338171809771	0.24043094793703695	0.5767187058158775	0.6190096312898392	0.239035962060811	0.991933291035983	-0.011684994363579943	0.672781680815835	1.0000000000301261	0.17212584246120072	1.30836093350113e-11	downregulated set	1.0081323099415205	0.011684994363579943	0.672781680815835	1.0000000000301261	0.17212584246120072	1.30836093350113e-11
CK2A1	Other	6	52	2	11	982	5472	0.642957856807144	-0.6372039168487311	0.1534425635579503	0.5410779313792312	0.8140541543745876	0.266740179014516	1.0131457137567117	0.018841681933907502	0.6136047915821212	1.0000000000301261	0.21211125768106076	1.30836093350113e-11	downregulated set	0.9870248538011697	-0.018841681933907502	0.6136047915821212	1.0000000000301261	0.21211125768106076	1.30836093350113e-11
PKCT	AGC	1	52	0	11	15	5472	7.015384615384616	2.8105222011362874	0.14061280540976923	0.5410779313792312	0.8519751269295457	0.266740179014516	16.581818181818182	4.051530300640082	0.9999999999790646	1.0000000000301261	9.092113302119513e-12	1.30836093350113e-11	downregulated set	0.06030701754385965	-4.051530300640082	0.9999999999790646	1.0000000000301261	9.092113302119513e-12	1.30836093350113e-11
DMPK1	AGC	0	52	0	11	101	5472	0.5209444021325209	-0.9407986860069891	0.3813420932252804	0.6390359720381168	0.4186852538753175	0.1944746942391804	2.4626462646264624	1.3002094134968056	1.0000000000013922	1.0000000000301261	6.046333215284901e-13	1.30836093350113e-11	downregulated set	0.40606725146198835	-1.3002094134968056	1.0000000000013922	1.0000000000301261	6.046333215284901e-13	1.30836093350113e-11
EEF2K	Alpha	2	52	3	11	145	5472	1.4514588859416446	0.5375037067298712	0.40493864334985513	0.6390359720381168	0.392610776472396	0.1944746942391804	10.292163009404387	3.3634743069548225	0.0027117975349185406	0.29925619758861044	2.5667427383853645	0.5239568466002045	downregulated set	0.097161306042885	-3.3634743069548225	0.0027117975349185406	0.29925619758861044	2.5667427383853645	0.5239568466002045
PKCZ	AGC	2	52	0	11	47	5472	4.477905073649755	2.162823945067169	0.07723243471121108	0.45557092662210774	1.1122002740444832	0.3414439992779086	5.292069632495165	2.4038320445709633	1.0000000000080045	1.0000000000301261	3.476304084164032e-12	1.30836093350113e-11	downregulated set	0.18896198830409353	-2.4038320445709633	1.0000000000080045	1.0000000000301261	3.476304084164032e-12	1.30836093350113e-11
TLK2	Other	1	52	1	11	288	5472	0.3653846153846154	-1.4525122046975065	0.23530382041448336	0.5767187058158775	0.6283710215215593	0.239035962060811	1.7272727272727275	0.7884958948062885	0.44909339485680055	1.0000000000301261	0.34766333237513586	1.30836093350113e-11	downregulated set	0.5789473684210525	-0.7884958948062885	0.44909339485680055	1.0000000000301261	0.34766333237513586	1.30836093350113e-11
TLK1	Other	1	52	2	11	280	5472	0.3758241758241759	-1.4118702202001605	0.2493198185360906	0.5767187058158775	0.6032431978750302	0.239035962060811	3.5532467532467535	1.8291378793036344	0.10673810718750827	1.0000000000301261	0.9716805029125053	1.30836093350113e-11	downregulated set	0.28143274853801165	-1.8291378793036344	0.10673810718750827	1.0000000000301261	0.9716805029125053	1.30836093350113e-11
PDHK4	PDHK	3	52	1	11	462	5472	0.6833166833166834	-0.5493737439500955	0.35164808389265784	0.6309742996387178	0.4538917446862713	0.19998832974539985	1.076741440377804	0.10667185483254298	0.6214372741833892	1.0000000000301261	0.2066027010542154	1.30836093350113e-11	downregulated set	0.9287280701754387	-0.10667185483254298	0.6214372741833892	1.0000000000301261	0.2066027010542154	1.30836093350113e-11
PDHK1	PDHK	6	52	0	11	329	5472	1.9191021744213235	0.9404315237307206	0.09272454517795112	0.46058257686752774	1.032805288246756	0.33669249475521806	0.7560099474993092	-0.403522877486641	0.5059520944168774	1.0000000000301261	0.29589060196519734	1.30836093350113e-11	upregulated set	1.9191021744213235	0.9404315237307206	0.09272454517795112	0.46058257686752774	1.032805288246756	0.33669249475521806
CAMK1A	CAMK	0	52	0	11	103	5472	0.5108289768483943	-0.9690877304384126	0.3740632703898955	0.6390359720381168	0.4270549334754375	0.1944746942391804	2.414827890556046	1.2719203690653824	0.999999999989606	1.0000000000301261	4.514065087332724e-12	1.30836093350113e-11	downregulated set	0.41410818713450287	-1.2719203690653824	0.999999999989606	1.0000000000301261	4.514065087332724e-12	1.30836093350113e-11
CAMK1B	CAMK	1	52	0	11	94	5472	1.1194762684124389	0.16282394506716863	0.5959778370359451	0.6865346309495158	0.22476989031338657	0.1633375507055387	2.6460348162475826	1.4038320445709636	0.9999999999979391	1.0000000000301261	8.950405380823557e-13	1.30836093350113e-11	downregulated set	0.37792397660818705	-1.4038320445709636	0.9999999999979391	1.0000000000301261	8.950405380823557e-13	1.30836093350113e-11
GCN2	Other	6	52	1	11	209	5472	3.020979020979021	1.5950161653850792	0.014806542277543749	0.17945529240383024	1.829546348981089	0.7460437291508215	2.3801652892561984	1.251061764167718	0.34947939480628637	1.0000000000301261	0.45657842502768486	1.30836093350113e-11	upregulated set	3.020979020979021	1.5950161653850792	0.014806542277543749	0.17945529240383024	1.829546348981089	0.7460437291508215
smMLCK	CAMK	2	52	0	11	102	5472	2.063348416289593	1.0449874547733102	0.2563586303649662	0.5796766044819759	0.5911520573661982	0.23681422722870077	2.438502673796792	1.2859955542771053	1.0000000000163778	1.0000000000301261	7.112782960492145e-12	1.30836093350113e-11	downregulated set	0.41008771929824556	-1.2859955542771053	1.0000000000163778	1.0000000000301261	7.112782960492145e-12	1.30836093350113e-11
CAMK1D	CAMK	1	52	0	11	138	5472	0.7625418060200669	-0.39111166003336323	0.6219618440254446	0.6865346309495158	0.2062362574916338	0.1633375507055387	1.8023715415019765	0.8498964394704318	0.999999999985436	1.0000000000301261	6.3250720695423974e-12	1.30836093350113e-11	downregulated set	0.5548245614035087	-0.8498964394704318	0.999999999985436	1.0000000000301261	6.3250720695423974e-12	1.30836093350113e-11
AlphaK3	Alpha	0	52	0	11	489	5472	0.1075979235488438	-3.2162778582074285	0.007881169261579595	0.1353642192542088	2.1034093451778557	0.8684961172906994	0.5086447295036253	-0.975269758703633	0.3575247178291214	1.0000000000301261	0.44669392744135555	1.30836093350113e-11	downregulated set	1.9660087719298243	0.975269758703633	0.3575247178291214	1.0000000000301261	0.44669392744135555	1.30836093350113e-11
HUNK	CAMK	9	52	1	11	289	5472	3.2770827788128822	1.712412115686439	0.0016172525871764208	0.07406416038778678	2.791222145430606	1.1303918960847126	1.7212960050330293	0.7834952137479219	0.4502601204350818	1.0000000000301261	0.34653651682111225	1.30836093350113e-11	upregulated set	3.2770827788128822	1.712412115686439	0.0016172525871764208	0.07406416038778678	2.791222145430606	1.1303918960847126
JNK1	CMGC	4	52	3	11	827	5472	0.5089759092177473	-0.9743307224264688	0.09064728331023139	0.46058257686752774	1.0426452071344434	0.33669249475521806	1.8045509508629218	0.8516398777984822	0.22524259827899593	1.0000000000301261	0.6473494715116276	1.30836093350113e-11	downregulated set	0.5541544834307992	-0.8516398777984822	0.22524259827899593	1.0000000000301261	0.6473494715116276	1.30836093350113e-11
caMLCK	CAMK	1	52	0	11	118	5472	0.8917861799217732	-0.16523025261703542	0.691000605443516	0.7320740680048439	0.16052157210385815	0.13544497673059616	2.107858243451464	1.0757778468867596	1.0000000000138896	1.0000000000301261	6.0321576014888846e-12	1.30836093350113e-11	downregulated set	0.4744152046783625	-1.0757778468867596	1.0000000000138896	1.0000000000301261	6.0321576014888846e-12	1.30836093350113e-11
JNK2	CMGC	4	52	2	11	697	5472	0.6039068535481734	-0.7276020491236176	0.1927859549159216	0.5767187058158775	0.7149246090467737	0.239035962060811	1.4274161992956826	0.5134060503801774	0.418426031466764	1.0000000000301261	0.37838130461234976	1.30836093350113e-11	downregulated set	0.7005665204678363	-0.5134060503801774	0.418426031466764	1.0000000000301261	0.37838130461234976	1.30836093350113e-11
IRAK4	TKL	3	52	0	11	110	5472	2.8699300699300703	1.5210155839413027	0.0896005030995162	0.46058257686752774	1.047689551802938	0.33669249475521806	2.2611570247933885	1.1770611827239412	1.0000000000155602	1.0000000000301261	6.757717587312895e-12	1.30836093350113e-11	upregulated set	2.8699300699300703	1.5210155839413027	0.0896005030995162	0.46058257686752774	1.047689551802938	0.33669249475521806
MASTL	AGC	2	52	0	11	233	5472	0.9032684054143282	-0.14677334790947452	0.6180249173629522	0.6865346309495158	0.208994014789692	0.1633375507055387	1.0674990245805696	0.09423475159432025	0.999999999996694	1.0000000000301261	1.4357871649535626e-12	1.30836093350113e-11	downregulated set	0.9367690058479533	-0.09423475159432025	0.999999999996694	1.0000000000301261	1.4357871649535626e-12	1.30836093350113e-11
JNK3	CMGC	5	52	3	11	830	5472	0.633920296570899	-0.657626634602119	0.18082691843151924	0.5648510957190755	0.7427369186832002	0.24806602444714013	1.7980284775465496	0.8464158707354694	0.22691491456471635	1.0000000000301261	0.6441369580582873	1.30836093350113e-11	downregulated set	0.5561647173489279	-0.8464158707354694	0.22691491456471635	1.0000000000301261	0.6441369580582873	1.30836093350113e-11
TGFBR1	TKL	1	52	3	11	761	5472	0.13827959163044576	-2.85433984675874	0.004024357922420357	0.09654226279628379	2.3953034005119203	1.0152825262297471	1.9610560267590489	0.9716307534662113	0.18940343307193938	1.0000000000301261	0.7226121533650222	1.30836093350113e-11	downregulated set	0.5099293372319689	-0.9716307534662113	0.18940343307193938	1.0000000000301261	0.7226121533650222	1.30836093350113e-11
TGFBR2	TKL	1	52	1	11	249	5472	0.422613531047266	-1.2425891353232752	0.310328881210158	0.6230929338302585	0.5081778042852503	0.20544717382295896	1.9978094194961664	0.9984189641805197	0.4017964541972122	1.0000000000301261	0.39599390016462244	1.30836093350113e-11	downregulated set	0.5005482456140351	-0.9984189641805197	0.4017964541972122	1.0000000000301261	0.39599390016462244	1.30836093350113e-11
LATS1	AGC	6	52	0	11	272	5472	2.321266968325792	1.2149124562156226	0.04491031005442292	0.3581006301707933	1.3476539466193127	0.44599491473381786	0.9144385026737969	-0.12904194500173866	0.5710884923533008	1.0000000000301261	0.24329659094328937	1.30836093350113e-11	upregulated set	2.321266968325792	1.2149124562156226	0.04491031005442292	0.3581006301707933	1.3476539466193127	0.44599491473381786
LATS2	AGC	8	52	1	11	232	5472	3.628647214854112	1.8594318016172338	0.0016182585827141953	0.07406416038778678	2.790952080948048	1.1303918960847126	2.1442006269592477	1.1004399011210286	0.38004803848790497	1.0000000000301261	0.42016150461577667	1.30836093350113e-11	upregulated set	3.628647214854112	1.8594318016172338	0.0016182585827141953	0.07406416038778678	2.790952080948048	1.1303918960847126
MYO3B	STE	1	52	0	11	111	5472	0.9480249480249481	-0.07700306960530019	0.7155389107413361	0.7476147929469822	0.14536674448873643	0.12632211388538755	2.2407862407862407	1.1640050298984947	1.0000000000154199	1.0000000000301261	6.696772091427671e-12	1.30836093350113e-11	downregulated set	0.44627192982456143	-1.1640050298984947	1.0000000000154199	1.0000000000301261	6.696772091427671e-12	1.30836093350113e-11
PKR	Other	1	52	0	11	121	5472	0.8696757787666879	-0.20145044052978875	0.6805237599983143	0.7286173119416581	0.16715670711601985	0.13750051413800501	2.055597295266717	1.0395576589740063	1.000000000016858	1.0000000000301261	7.321366991504155e-12	1.30836093350113e-11	downregulated set	0.48647660818713445	-1.0395576589740063	1.000000000016858	1.0000000000301261	7.321366991504155e-12	1.30836093350113e-11
MYO3A	STE	2	52	0	11	100	5472	2.1046153846153848	1.0735566069700813	0.24934043056726055	0.5767187058158775	0.6032072949073518	0.239035962060811	2.4872727272727273	1.314564706473876	0.9999999999995943	1.0000000000301261	1.7618262813932129e-13	1.30836093350113e-11	downregulated set	0.402046783625731	-1.314564706473876	0.9999999999995943	1.0000000000301261	1.7618262813932129e-13	1.30836093350113e-11
PKCE	AGC	0	52	0	11	8	5472	6.5769230769230775	2.717412796744806	1.000000000000661	1.000000000010436	2.870802867928187e-13	4.5323390927767995e-12	31.090909090909093	4.958420896248601	1.0000000000003006	1.0000000000301261	1.3056993897129544e-13	1.30836093350113e-11	downregulated set	0.03216374269005848	-4.958420896248601	1.0000000000003006	1.0000000000301261	1.3056993897129544e-13	1.30836093350113e-11
PKCD	AGC	0	52	0	11	19	5472	2.7692307692307696	1.4694852833012204	0.9999999999760266	1.000000000010436	1.0411506141887347e-11	4.5323390927767995e-12	13.090909090909092	3.7104933828050153	0.9999999999859546	1.0000000000301261	6.0998533897256555e-12	1.30836093350113e-11	downregulated set	0.07638888888888888	-3.7104933828050153	0.9999999999859546	1.0000000000301261	6.0998533897256555e-12	1.30836093350113e-11
PKCG	AGC	0	52	0	11	30	5472	1.753846153846154	0.8105222011362873	0.9999999999886375	1.000000000010436	4.934656511874516e-12	4.5323390927767995e-12	8.290909090909091	3.0515303006400822	0.9999999999915937	1.0000000000301261	3.650799139266107e-12	1.30836093350113e-11	downregulated set	0.1206140350877193	-3.0515303006400822	0.9999999999915937	1.0000000000301261	3.650799139266107e-12	1.30836093350113e-11
PKCA	AGC	0	52	0	11	38	5472	1.3846153846153848	0.46948528330122047	0.9999999999877042	1.000000000010436	5.340011562444985e-12	4.5323390927767995e-12	6.545454545454546	2.7104933828050153	1.0000000000088882	1.0000000000301261	3.860106415848998e-12	1.30836093350113e-11	downregulated set	0.15277777777777776	-2.7104933828050153	1.0000000000088882	1.0000000000301261	3.860106415848998e-12	1.30836093350113e-11
CAMK1G	CAMK	0	52	0	11	84	5472	0.6263736263736265	-0.6749046260339544	0.44908862999625027	0.6395201235105361	0.3476679402443356	0.194145785208659	2.961038961038961	1.5661034734698405	1.0000000000114513	1.0000000000301261	4.973229610480138e-12	1.30836093350113e-11	downregulated set	0.33771929824561403	-1.5661034734698405	1.0000000000114513	1.0000000000301261	4.973229610480138e-12	1.30836093350113e-11
PKCB	AGC	1	52	0	11	53	5472	1.9854862119013064	0.9894923421816068	0.40143060697541894	0.6390359720381168	0.3963895179128583	0.1944746942391804	4.692967409948542	2.2305004416854017	1.0000000000088283	1.0000000000301261	3.83406957425229e-12	1.30836093350113e-11	downregulated set	0.21308479532163743	-2.2305004416854017	1.0000000000088283	1.0000000000301261	3.83406957425229e-12	1.30836093350113e-11
CAMK2B	CAMK	2	52	0	11	556	5472	0.3785279468732706	-1.4015282759787018	0.09180372581676638	0.46058257686752774	1.0371396927766794	0.33669249475521806	0.44735120994113803	-1.1605201764749067	0.30811667738652826	1.0000000000301261	0.5112847940526776	1.30836093350113e-11	downregulated set	2.2353801169590644	1.1605201764749067	0.30811667738652826	1.0000000000301261	0.5112847940526776	1.30836093350113e-11
CAMK2D	CAMK	2	52	0	11	363	5472	0.5797838525111253	-0.7864129412509449	0.3222723279524357	0.6230929338302585	0.49177698376319395	0.20544717382295896	0.6851990984222389	-0.5454048417471501	0.47039163975527565	1.0000000000301261	0.3275404055552513	1.30836093350113e-11	downregulated set	1.4594298245614035	0.5454048417471501	0.47039163975527565	1.0000000000301261	0.3275404055552513	1.30836093350113e-11
ROCK1	AGC	0	52	0	11	44	5472	1.1958041958041958	0.2579811781075085	1.0000000000088678	1.000000000010436	3.851234603156787e-12	4.5323390927767995e-12	5.652892561983472	2.4989892776113036	1.000000000013814	1.0000000000301261	5.999370467626527e-12	1.30836093350113e-11	downregulated set	0.1769005847953216	-2.4989892776113036	1.000000000013814	1.0000000000301261	5.999370467626527e-12	1.30836093350113e-11
ROCK2	AGC	0	52	0	11	69	5472	0.7625418060200669	-0.39111166003336323	0.5185724828894163	0.666819857811249	0.2851905320062073	0.17599147541656684	3.604743083003953	1.8498964394704318	1.0000000000047384	1.0000000000301261	2.0578748136198393e-12	1.30836093350113e-11	downregulated set	0.27741228070175433	-1.8498964394704318	1.0000000000047384	1.0000000000301261	2.0578748136198393e-12	1.30836093350113e-11
CAMK2A	CAMK	4	52	0	11	438	5472	0.9610115911485775	-0.057374262856367673	0.5961634721835237	0.6865346309495158	0.22463463735256922	0.1633375507055387	0.5678704856787049	-0.8163661633525727	0.39984663866080217	1.0000000000301261	0.3981065505588139	1.30836093350113e-11	upregulated set	0.9610115911485775	-0.057374262856367673	0.5961634721835237	0.6865346309495158	0.22463463735256922	0.1633375507055387
YSK1	STE	0	52	0	11	60	5472	0.876923076923077	-0.18947779886371266	0.5652142653154991	0.6829610930477605	0.2477868856245729	0.16560403651751973	4.1454545454545455	2.0515303006400822	0.9999999999981696	1.0000000000301261	7.949433470539298e-13	1.30836093350113e-11	downregulated set	0.2412280701754386	-2.0515303006400822	0.9999999999981696	1.0000000000301261	7.949433470539298e-13	1.30836093350113e-11
TTK	Other	1	52	1	11	245	5472	0.4295133437990581	-1.219225142257765	0.3190107867710009	0.6230929338302585	0.49619463181453943	0.20544717382295896	2.030426716141002	1.02178295724603	0.39674253502518714	1.0000000000301261	0.4014912360359214	1.30836093350113e-11	downregulated set	0.4925073099415205	-1.02178295724603	0.39674253502518714	1.0000000000301261	0.4014912360359214	1.30836093350113e-11
YSK4	STE	1	52	0	11	134	5472	0.7853042479908152	-0.34867639371296666	0.6355887809317171	0.6888923193420616	0.19682377732754258	0.16184865729452821	1.8561736770691997	0.8923317057908283	0.9999999999963719	1.0000000000301261	1.5756628639776019e-12	1.30836093350113e-11	downregulated set	0.5387426900584795	-0.8923317057908283	0.9999999999963719	1.0000000000301261	1.5756628639776019e-12	1.30836093350113e-11
LKB1	CAMK	2	52	0	11	272	5472	0.7737556561085974	-0.37005004450553347	0.5192788616135612	0.666819857811249	0.2845993559557544	0.17599147541656684	0.9144385026737969	-0.12904194500173866	0.5710884923533008	1.0000000000301261	0.24329659094328937	1.30836093350113e-11	downregulated set	1.093567251461988	0.12904194500173866	0.5710884923533008	1.0000000000301261	0.24329659094328937	1.30836093350113e-11
CRIK	AGC	4	52	0	11	123	5472	3.4221388367729833	1.7748982914055658	0.030860958267034666	0.283359707724591	1.51059059273742	0.5476619041130024	2.022172949002217	1.0159063909093606	1.0000000000221565	1.0000000000301261	9.622445192148721e-12	1.30836093350113e-11	upregulated set	3.4221388367729833	1.7748982914055658	0.030860958267034666	0.283359707724591	1.51059059273742	0.5476619041130024
PHKG1	CAMK	2	52	0	11	72	5472	2.9230769230769234	1.5474877953024935	0.15337635273843084	0.5410779313792312	0.8142415938868124	0.266740179014516	3.454545454545455	1.7884958948062886	1.0000000000012268	1.0000000000301261	5.327909252703643e-13	1.30836093350113e-11	downregulated set	0.28947368421052627	-1.7884958948062886	1.0000000000012268	1.0000000000301261	5.327909252703643e-13	1.30836093350113e-11
PHKG2	CAMK	2	52	0	11	49	5472	4.2951334379905814	2.1027029526295977	0.0827575520963337	0.45557092662210774	1.082192363907431	0.3414439992779086	5.076066790352505	2.3437110521333926	1.0000000000114944	1.0000000000301261	4.991937563331057e-12	1.30836093350113e-11	downregulated set	0.19700292397660818	-2.3437110521333926	1.0000000000114944	1.0000000000301261	4.991937563331057e-12	1.30836093350113e-11
IKKA	Other	2	52	0	11	493	5472	0.42689967233577786	-1.2280310396331058	0.1425678109790789	0.5410779313792312	0.8459785186089461	0.266740179014516	0.5045177945786465	-0.9870229401293108	0.3543841721807749	1.0000000000301261	0.4505256831959705	1.30836093350113e-11	downregulated set	1.9820906432748537	0.9870229401293108	0.3543841721807749	1.0000000000301261	0.4505256831959705	1.30836093350113e-11
IKKB	Other	5	52	0	11	373	5472	1.410600123736853	0.4963090713769304	0.2820087428297562	0.6133085534495315	0.5497374274825466	0.2123209784234981	0.666829149402876	-0.5846109240066372	0.4603739941398888	1.0000000000301261	0.33688921701560376	1.30836093350113e-11	upregulated set	1.410600123736853	0.4963090713769304	0.2820087428297562	0.6133085534495315	0.5497374274825466	0.2123209784234981
BUB1	Other	4	52	0	11	169	5472	2.49066909421939	1.3165333604626215	0.0787649081233316	0.45557092662210774	1.1036672292471605	0.3414439992779086	1.4717590102205487	0.5575414599664162	0.9999999999808515	1.0000000000301261	8.316070773395203e-12	1.30836093350113e-11	upregulated set	2.49066909421939	1.3165333604626215	0.0787649081233316	0.45557092662210774	1.1036672292471605	0.3414439992779086
CAMK2G	CAMK	5	52	1	11	765	5472	0.6877828054298643	-0.5399750459478462	0.24888590872315428	0.5767187058158775	0.6039996913263863	0.239035962060811	0.6502673796791444	-0.6208950413314135	0.5321514607321133	1.0000000000301261	0.2739647413922449	1.30836093350113e-11	upregulated set	0.6877828054298643	-0.5399750459478462	0.24888590872315428	0.5767187058158775	0.6039996913263863	0.239035962060811
SBK	Other	1	52	0	11	260	5472	0.4047337278106509	-1.3049550162836487	0.28742531852087766	0.6133085534495315	0.541474978687519	0.2123209784234981	0.9566433566433568	-0.06394691677985374	0.58573669717818	1.0000000000301261	0.23229756599641158	1.30836093350113e-11	downregulated set	1.0453216374269005	0.06394691677985374	0.58573669717818	1.0000000000301261	0.23229756599641158	1.30836093350113e-11
IKKE	Other	2	52	0	11	247	5472	0.8520710059171598	-0.23095443483987194	0.5819635934807295	0.6860329626201834	0.235104183124977	0.16365501674203417	1.006993006993007	0.010053664663923084	1.0000000000182734	1.0000000000301261	7.936029318674422e-12	1.30836093350113e-11	downregulated set	0.9930555555555555	-0.010053664663923084	1.0000000000182734	1.0000000000301261	7.936029318674422e-12	1.30836093350113e-11
