pathway	pval	padj	log2err	ES	NES	size	leadingEdge	timepoint	confidence_levels
ZNF671_1	3.4559272762101485e-5	8.424990278760956e-5	0.557332238758646	-0.5377164555813538	-1.843062148408894	70	FRAT2;ZNF844;ZNF606;ZNF253;ZFP3;FAM218A;ZBTB3;ZNF551;ZNF512;PATZ1;ZNF319;CSTF1;CECR2;ZNF691;ZIK1;ZC3H10;ZNF772;ZNF544;TMEM199;ZNF585B;ZNF329;HINFP;ZNF502;ZNF740;CLK2;ZNF776;ZNF875;ZKSCAN4;ZNF382;ZNF607;ZNF134;EDC3;IFFO1;ZNF549;CMTR1;ZNF418;ZNF285;ZNF419;ATF7IP2;ZNF135;ZBTB46;ZFP82;DPF2;ZNF7;ZNF304;MOB3A;UBE2Q1;ZNF202;ZNF746;ZNF416	2	A,B,C,D,E
ZNF257_1	3.4959401602024024e-5	8.507206900636422e-5	0.557332238758646	-0.37166892903412396	-1.498587866899235	373	ZNF85;SMIM14;TRAPPC2;ZNF43;ZNF766;POLR2G;CCDC71L;ZNF681;SMIM29;GPHN;HDAC9;LRRC58;PHYH;FGD4;RPL36;TMEM258;RPL29;SEC31A;PAK6;PSD3;SLC18A3;ATP1A3;MRPL50;DDX19B;RPL10A;SIX3;SH2B1;MOB2;LDB1;KLHDC8B;MTCH2;ZNF329;SDK2;NET1;SNRPD2;SCAMP5;NAV2;TK2;SMARCAD1;NDUFB7;AURKAIP1;HNRNPUL1;VPS72;BCDIN3D;NFYB;SPOP;MVB12A;DPH1;TINF2;CALM1;PLCB4;MCF2L2;NIPSNAP3B;DCP2;MANBAL;DDHD2;ZNF680;ZNF486;SLC25A23;TRIM9;TET1;DBNL;SNAPC5;LAMP1;SLC11A2;PEBP1;MYT1;ZNF138;ZNF845;WASF1;ABCC5;PTPN23;CORO7;NPM1;OSBPL1A;NKAP;CPLX2;SMARCAL1;TRIM24;NEO1;ARID1A;DCK;UBE3B;NUCB2;GANAB;SURF6;GABRB3;CELSR3;SSH1;PKN1;ATG4C;TCF20;BEND3;SYNGAP1;RBM8A;RBM5;THBS3;E2F4;RGS3;SPTAN1;POLR2I;COPS7A;ILF3;AAMP;HBS1L;WDR70;COQ6;CHD8;RALGAPA2;NDUFS7;TOM1;COG3;ATP2A2;TBRG4;ELAC2;ABHD17A;APAF1;ELP1;MBOAT7;TP53BP1;RAB14;ANKIB1;EXT2;C15orf40;NAA30;SLC26A2;DNAJC16;PES1;TCFL5;DZIP3;NPLOC4;MFSD1;CCDC7;DPP10;INTS10;DDX42;CHD3;NECAB2;UPF2;SPEG;PIGT;CKB;TIMM50;CEP170B;SOS1;SOX5;GAS7;ST3GAL2;ZSWIM1;TTLL1;MTMR4;GPBP1;ENTPD5;ZNF527;UBE2L3;MLF2;C11orf80;CHD9;NIPBL;WNT4;FIP1L1;ACTB;AGO1;ANKRD13D;DHDDS;TTBK1;CUL7;KPNA1;VPS33B;PREP;PPFIA3;LINS1;WDFY3;GPATCH2L;OFD1;NELFA;AGAP3;KIF13A;ZNF18;CUX2;TSR3;SEC23IP;CUTA;AP4B1;PPP1R12B	2	A,B,C,D,E
EPAS1_1	3.566901888308936e-5	8.664305664061024e-5	0.557332238758646	0.9077124332239559	2.5524442432252554	11	BHLHE40;VEGFA	2	A,B,C,D,E
ZNF547_1	3.771643979994876e-5	9.145222768697254e-5	0.557332238758646	-0.36025611591280327	-1.474372271151519	431	ZNF385D;CSTF2T;ZFP3;VWC2L;ZNF766;ABHD4;ZBTB3;FOXRED2;CELF5;AMOTL2;FAM200A;ONECUT1;CRIM1;NOA1;RUNX1T1;ZBTB41;MPG;WDR5B;MTUS1;PSKH1;ICE2;C12orf76;TIGD7;VAPB;ZNF181;ADGRB2;ORC3;ZBTB45;TRIM23;GAB2;ZNF385A;ZNF691;KATNAL1;ZBTB38;C6orf62;COA5;NCOA2;DLL3;KCNN2;RIMKLA;B9D1;UNC50;INPP5A;ZNF585B;RTL10;GAMT;GABARAP;KARS1;TCTA;HEBP2;ZNF761;DGCR6L;RBM48;BCDIN3D;C12orf73;USP21;LRCH2;NRXN2;TNIK;B4GALT5;HINFP;YJEFN3;PHC2;ZNF222;RNF144A;OLFM3;SIAH1;TGFBR1;MPP1;THRAP3;AASDH;FAM193B;JRKL;MED21;TUBA1A;HSF1;SEPTIN6;PLEC;TRAPPC13;OSTM1;PIN1;ZNF124;NEURL1;TNFAIP1;FAM102B;VASH1;SRSF1;KCNK10;ZNF398;PARN;NSD1;DNAJB4;FAM89B;DRG1;ZNF607;DNAJC28;CTSB;GTPBP2;API5;LEPR;EBAG9;MED15;MICAL1;AP3M2;GET4;MTRES1;GNB5;WIPI1;FBXO44;BANF1;SOGA3;RCE1;ZNF543;MRPS30;APBB2;ZNF549;ZNF671;RGS3;PTBP2;SMC1A;ARMC5;SMC2;KIF3C;CALD1;WDCP;METRN;TMEM216;QRICH1;SPATA2;MBOAT7;RIN2;ZNF419;PITPNA;SS18L1;MAP3K7CL;ZNF557;SIRT5;SLC30A10;GGT7;NPLOC4;PKD1;DPP10;CENPT;B4GALT7;TXNDC12;SF3B4;SENP6;WWP2;SENP1;MDM2;SPEG;TMEM170A;SLC1A6;SLC5A6;TMEM19;PGBD2;MPDU1;ZNF655;ANKRD36B;SEC61B;ZSWIM3;EP400;CXXC1;TMEM120B;SAE1;LIMS1;FRRS1L;MAPKBP1;QRICH2;EPHB1;GPS2;TMCC2;ITSN1;KCNIP2;CRYZL1;MRPL27;SMARCE1;ANAPC15;ACOT2;ZNF304;STK32C;MKNK2;ALKBH1;CBFA2T3;BTD;KCTD6;RGS12;FBXO31;GPR161;USP39;MYT1L;RHOA;BCLAF3;FCHSD2;SAMD8;C3orf62;SLIRP;TBC1D13;ZNF202;LIN37;ABLIM2;DIAPH2;ZNF354A;TNRC6B;CYTH1;NAA60;MAP7D2;HNRNPM;SRSF6;NSMF;C20orf96;AACS;NAT8L;SPATA20;ZNF284;ELK1;TRAF7	2	A,B,C,D,E
ZBTB46_1	4.063873412780423e-5	9.836173036658162e-5	0.557332238758646	-0.34439098217789726	-1.4333470935095576	575	BAHCC1;PNMA8B;SCRN2;SOX13;FGD5;ZNF362;FSCN1;WHRN;FAM160B2;CRTC1;SLC27A3;CDKN1C;ADAMTS10;ZMIZ2;TRIB2;RET;RNPEPL1;PIK3R3;TSPAN14;ABLIM3;OSBPL7;NOVA2;SLC2A4RG;DAB2IP;ARHGEF2;C11orf95;KLHL3;ZNF467;IQSEC1;FRMD3;TTC28;SHC2;RNF207;ANKRD10;MAPK12;WDR13;HIP1;CD99L2;SNCG;FXYD6;KLC1;UNC119;ATN1;LDHA;VAMP1;TRIOBP;LRRC45;CAMKK2;GALT;MXD4;RNF125;MMP15;DELE1;TK2;TBKBP1;ZNF423;DENND2A;TLE5;SLC27A1;ACTR1B;NIPSNAP3B;STMN3;PPP1R26;FASTK;FAM171A1;NIPAL3;TBCD;PCBP4;MDC1;LRRC4B;LZTS2;ZC3H7B;AHDC1;RNF144A;RGS11;CTIF;SEMA6C;ARVCF;ARHGAP33;KAT2A;MAPK11;ISCU;CYGB;PALM;NEK3;KIAA0895L;MTG2;DENND6B;SORBS3;SHANK3;DOCK6;ZNF76;DENND4B;NPDC1;EBF3;TECPR1;ACAP3;MGAT3;PISD;SH2D3C;VASH1;MEN1;NISCH;PTH1R;ZNF382;ADD1;NYNRIN;INPP5E;HCN3;ARHGEF1;DLG4;IL11RA;OAZ2;TCEA2;URGCP;MICAL1;HDAC10;PKN1;SPTBN1;DEF8;FGD1;ACD;RAPGEF1;SRRM3;CAPN10;DGKZ;FBXO44;PLCB3;IFFO1;SFXN3;IRGQ;ABCA2;PRR14;HDAC7;ZNF671;TSPAN4;KCTD15;RIPOR1;STARD3;SPTAN1;SHF;CRACR2B;NRBP2;PTPRN2;DOK4;GDI1;DDAH2;PTOV1;RAB11FIP3;PLCG1;PPM1F;RBM4B;ABCD4;PACS2;AIF1L;QTRT1;HIP1R;GATD1;ZADH2;CRAMP1;GNG7;HPCAL1;PITPNM2;GABBR1;CABIN1;METRN;ISYNA1;ABTB1;STRN4;CYHR1;TMEM74B;ABHD17A;C20orf27;LMO2;RNF215;CTBP1;ABI2;OGG1;HGFAC;AKNA;CEP131;SAMD14;POLB;ZDHHC14;NTHL1;BOK;LMF2;CASKIN2;TUBGCP6;NUDT16L1;FAAP20;GGT7;TSPAN9;PKD1;CACFD1;PLXNB2;CENPT;MLLT6;STK25;RUSC1;AATK;GPSM1;SCARF2;GFOD1;ADCY6;C8orf58;ELFN1;SSBP4;ST3GAL2;PPP1R13B;RAC3;TMEM120B;MAP3K12;MFSD10;BTBD6;SEPTIN4;ASGR1;NME3;QRICH2;GPS2;CSK;ADAMTS13;HID1;IMPDH1;TAOK2;GIT1;ARHGEF17;GAS6;C2CD4C;SETD1A;KCNC4;SLC46A1;TAF1C;MGAT4B;MAPK8IP1;SEMA4F;CBFA2T3;ANKRD13D;STK11;RGS12;DTX3;PPFIA3;SCAMP4;RNF166;RGL2;AFAP1L2;ZDHHC8;CRIP2;NES;C3orf62;TBC1D13;CYYR1;EGLN2;UCKL1;CCDC92;GPR153;NOL4L;PHLDB1;PAXX;IQSEC3;SEMA4C;DNMT3A;SEMA4G;ANKRD13B;EBF4;BEND7;NLGN2;SIN3B;SKI;KPTN;HEG1;ZNF786;GDPD5;MIB2;SLC12A9;SMARCD3;TMEM44;C20orf96;ARRDC1;SCNN1D;ELMO1;EP400P1;CCR10;SLC12A7	2	A,B,C,D,E
HBP1_-1	4.207053968261443e-5	1.0164542891174523e-4	0.557332238758646	-0.6120249341255105	-1.9029777620654258	37	MXI1;ARID5B;KLHDC2;ELF2;PJA2;CITED2;FOXO3;RNF13;RNF38;ARID1B;GABARAPL2;TLK1;VPS26A;PPM1A;ERCC1;CLN6;MAP1LC3B;SMARCA2;MIF;PHPT1;JMJD1C;EHD1;AFF1;HECTD1;GNA13;GTF2I;CDK19;NIPBL	2	A,B,C,D,E
ATF5_1	4.3050379710228866e-5	1.0382738635996372e-4	0.557332238758646	-0.37942777199896965	-1.5198611821509063	332	ODC1;RPS18;CHST2;KLHL24;RPL36A;EARS2;RPL31;FTL;EMG1;RPL37;UBIAD1;RPS2;PDAP1;TLE3;RPLP0;EEF1B2;MECR;PYCR2;CHID1;SRM;RPS12;TMEM258;HINT2;PSMD4;RPL29;XPOT;MGAT1;LONP1;TMEM214;MT1F;IMP4;AIMP2;SPCS2;EIF4EBP1;AKT1S1;SEC61G;KARS1;PSMB7;MRPL2;CENPB;YARS1;NDUFB7;SSBP1;PAWR;WARS1;CIAPIN1;RPLP2;GRINA;SSR4;SRPRA;HDLBP;POLDIP2;FARSA;COX5A;PPP1R7;GARS1;MARS1;C16orf91;LANCL2;NUP62;SUMO3;RAB5C;SF3B5;TIMM8B;SCNM1;TBL2;LAMTOR1;RPL26;CHCHD10;AK2;DDX41;SSRP1;TOE1;CLN6;SESN2;ERI3;NUDC;KIAA1958;B4GALT2;PRKACA;MYDGF;SSR1;DCTD;SLC35C1;OSTC;RABEPK;ALG5;PDIA4;SLC1A4;ALKBH2;PYCR1;UROS;APEX1;CYC1;TBCB;PRAF2;MIF;SURF6;SSR2;EIF3I;ECHDC1;GOSR2;ANP32B;TRIM35;CYB561D2;APRT;SRP54;CINP;GATAD2A;CLPTM1L;NOP56;TARBP2;SLC35B1;UQCRQ;C8orf33;ELOB;RAD23A;CANT1;PEMT;CLDND1;TMEM268;SLC50A1;PGD;SOD1;ARPC4;RNF187;SLC3A2;ALG3;PSMC5;PUM3;POLD2;ECHS1;YKT6;CARS1;RUVBL2;RHBDD2;PRDX4;SEC61A1;SLC39A7;SPCS1;AAR2;FAM174C;NCL;ADSS1;MGAT2;HSP90B1;URM1;RPL26L1;SARS1;MPZL1;COPE;CREB1;PRPF19;DDX49;TOMM22;TIMM21;MRTO4;PPIB;ITPA;MRPS11;PSAT1;PTRH2;H2BC12;EIF5A;YWHAE;SNRPC;TRIAP1;PES1;MRPS12;GADD45GIP1;ALG14;TOR3A;MRPL54;B4GALT7;TACO1;AP1M1;AARS1;PDXK;HSPA9;DGUOK;POLR1A;GPX1;TOMM40;TIMM13;C19orf48;TIMM23;TMEM222;TIMM50;TLNRD1;MPDU1;SEC61B;UBXN8;PREB;PSMD14;PFN1;EEF2KMT;ALYREF;PSMD8;DCPS;CFAP410;PYM1;PSMD3;G6PC3;GMPPB;C1QBP;AP5S1;MMAB;SNRPD1;TMEM208;RPUSD1;MRPL40;NDUFS6;TMEM147;COA4;PRPF31;UROD;ALG1;RRP7A;NME2;HM13;MESD;EDF1;KHSRP;SDSL;F8A1;SLC39A3;C11orf24;SNRPF;RRP9;ZPR1;NOC4L	2	A,B,C,D,E
NR1D2_1	4.42553158824471e-5	1.0654349179528635e-4	0.557332238758646	-0.4866576220709788	-1.7446409755037524	99	CREBRF;OTUD1;ZC3H6;DBP;CEP68;JMY;CPEB3;ARFRP1;CRBN;KLHDC2;SLU7;GAB1;SRM;RNF13;GNAQ;RNF38;ZBTB44;PCMTD1;PLEKHA5;RNF139;FMR1;SMAD4;CHIC1;DHX40;WDR48;UBL3;ZNF148;CLASP2;FAM117B;LYPLAL1;CREBL2;TBC1D23;KLF11;STX7;MRPL12;KPNA5;FBXL4;ZNF420;NCLN;PUM2;ZNF704;OXR1;YIPF4;DSTYK;POLD2;BOP1;PHF3;NEK7;LNX2;DENND1B;EIF5A;ARHGAP12;WDSUB1	2	A,B,C,D,E
ZNF419_1	4.6558133779296455e-5	1.1188837478399308e-4	0.557332238758646	-0.5032801400554547	-1.762519198541132	80	ZNF606;TIGD1;ZNF766;ZBED5;ERCC5;PHF12;ZNF512;PRR3;ZNF525;LRIG2;COA5;ZNF133;IFT20;HARS2;ZNF75A;ZNF222;HNRNPA1L2;ZNF776;ZNF84;ZNF875;ZNF354B;ZNF528;ARMCX2;ZNF302;HAUS3;ANKRD49;ZNF226;CEP95;ZNF134;ZNF549;ZNF671;RBM5;ZNF286A;ZNF418;ZNF251;AKAP8L;ZNF224;ZNF550;KANSL3;C1orf52;TRA2A;ZNF7;ZNF263;ZNF529;ZNF773;KCTD6;DCUN1D2;ZNF234;ZNF18;ZNF182;IST1;ZNF530;ZNF17;CYP51A1;ZNF211;ZNF175;PRPF39;ZSCAN9;ZNF461;FNBP4;PRKRIP1;ZNF227;ZNF383	2	A,B,C,D,E
ZNF17_1	4.676621482412013e-5	1.1218916428552223e-4	0.557332238758646	-0.5191105893223489	-1.809555758681288	78	EPC1;RBM12B;ZNF397;NFYC;ZNF140;TIGD7;ZSCAN26;DCAF17;TRIM23;TMEM161B;LRIG2;ZNF510;SCYL3;NOL8;MSL2;ZNF260;SEC22A;NCBP1;GPALPP1;ZNF75A;ZNF776;AASDH;RRP8;ZNF420;ZNF134;ZNF280D;INO80D;ZNF543;ZNF549;ZNF418;MYNN;TRMT13;HELQ;ZNF419;RSBN1L;U2SURP;ZNF214;ZNF585A;ZNF550;NUP54;ZFP82;ZNF586;ZNF527;ZNF304;ALKBH1;LINS1;ZNF136;ZNF180;ZNF250;ZNF484;KIN;ZBTB49;CCDC66;LATS1;ZNF571;ZNF227;YTHDC2;CWF19L2;ZNF568;ZNF383;ZNF548;ZNF615;ZNF721;ZNF649;TEX10;ZNF790	2	A,B,C,D,E
ZNF100_1	4.734104486707512e-5	1.1336713930115511e-4	0.557332238758646	-0.4838559570618715	-1.7275367720049646	97	ZNF85;ZNF43;MARCHF1;ZNF254;BROX;ZMYM1;ELMOD2;ALG10B;HAUS6;C4orf46;TMEM128;SMARCAD1;RCOR3;TBCEL;ZNF680;SLC25A46;PARP11;MTPAP;NUP43;RFX7;G2E3;SYNRG;SFT2D2;ZNF720;ZDHHC17;PPIP5K2;ZNF708;ZNF675;USP33;SENP7;WDR11;NHLRC3;LIN54;CNEP1R1;TENT2;SLC35E3;DNAJB14;MTF2;CDC40;CEP170;GTPBP10;ZNF107;ACAP2;ZNF224;TYW5;DENND6A;MRE11;ZNF300;LRRC40;NUP107;RBM26;RELCH;ABHD18;FKTN;ZDHHC6;HMGXB4;MYSM1;CDKAL1;ZNF431;PAN3;TRDMT1;MFSD8;DPY19L4;GLCE;RPP30	2	A,B,C,D,E
NR4A2_1	4.8713159671196925e-5	1.1644682868397428e-4	0.557332238758646	0.3394260218020317	1.7530241746396775	696	CSRNP1;BHLHE40;EGR3;GEM;JUNB;FOSL2;EGR2;DUSP5;FOSB;EGR4;NR4A1;MAFF;DUSP2;PER1;ATF3;MUC16;TMC5;RBM47;TRIM72;NR4A3;OR4K13;PER2	2	A,B,C,D,E
IRF3_1	4.95913489631835e-5	1.1833702847828442e-4	0.557332238758646	-0.5284185035574809	-1.7943024757022727	65	ZNF775;GLCCI1;RPL18A;MED24;TMEM94;ZNF691;CNPY3;TEPSIN;LRRC45;ABHD2;LMBR1L;BCAS3;TMEM160;H2BC5;WBP1;BABAM1;KIAA0895L;ZNF875;KMT5C;RAB11B;CYTH2;PHPT1;NUBP2;CREB3L4;SLC25A28;CRAMP1;ABCB9;XRCC3;HGS;CEP131;SHARPIN;GTF3C5;KCNAB2;ERCC2;AKAP8L;NARF;PABPN1;PRPF31;TYK2;ANKRD23;IRF7;RHPN1;FOXK2;CLK3;DCAF15	2	A,B,C,D,E
ZNF440_1	4.987849885094528e-5	1.1881269180515663e-4	0.557332238758646	-0.36799720619998444	-1.495116522906332	403	ZNF606;ZNF85;ZNF433;DHRS11;ZNF43;ACVR1B;PMS2;TMEM254;ZKSCAN1;PRORP;ZBED5;PLPP6;NUDT19;MACIR;F11R;ZNF551;RCAN3;PDCD4;SMPDL3A;PTPN3;USP46;PRKAB1;COQ4;SIPA1L3;CSTF1;IREB2;NIF3L1;LRIG2;LRRC57;EXOC1;CMTR2;C6orf62;CORO2A;APH1A;ZSCAN25;ICA1;CTNND1;PGBD4;SLC39A9;RAB11FIP4;NDFIP2;ZNF682;RTL10;VHL;ZNF44;AP5M1;TRIM13;CCAR2;ATP6V1A;MAPKAPK5;SPRYD4;MYO19;CCDC58;RNPEP;XPNPEP1;ORMDL1;RECQL5;ACOX1;SETD6;NFATC2IP;SPIRE2;MIOS;MTPAP;SH3BP2;CD81;AREL1;FASTKD3;ZNF700;SIKE1;EPRS1;PYROXD1;ABCA5;ZNF124;GTF3C2;NDC1;JUP;APPL2;FAM83H;G2E3;ARFIP2;ZBTB24;ZNF92;ZSCAN29;MYCL;TMEM33;SFT2D2;ULK3;ZNF3;DHX33;MGME1;POLR2B;CCNC;CYP2R1;DNASE1L1;AVL9;PGAP3;LETM1;CIAO1;ZNF675;CNOT11;ZNF549;DHX32;SLC22A23;SGPL1;ZNF101;CASP2;SFXN1;ZNF711;ZNF587;ZNF273;BRCC3;CEPT1;MED14;TMEM9B;SSH2;WDR11;DMAC2L;EIF2AK1;CXADR;PLEKHH1;RAB27B;C6orf136;NAA40;COG2;KIAA1522;ARFGEF2;LMTK2;DENND1B;SLC25A14;AFDN;MCCC2;AP1G2;SLC26A2;DNAJC16;ZNF557;TKFC;ZNF195;ZNF107;ANAPC7;SAR1B;ZNF264;ABCD3;TYW5;SERINC5;COX18;WDFY2;EDRF1;ZNF69;ZBTB33;TOR2A;SEPSECS;ZSCAN16;C16orf70;C1orf74;TMEM41B;DARS2;ABHD11;ENTPD5;RAPGEFL1;NOL9;ZNF714;IFNLR1;RELCH;GIPR;PEX11B;TMEM41A;GNAI2;HDAC1;ZNF662;ACTB;ZNF121;CHFR;ABHD17C;CC2D1B;ZDHHC13;ZDHHC6;FAM221A;RDH13;LINS1;WDR37;MTHFD2L;CASP3;EBP;ZNF468;CKMT1A;DPY19L3;ADPGK;CD46;PRKCZ;LRBA;SLC37A1;ARHGAP32;PRPF40A;ZNF439;RBAK;OXNAD1;ZNF169;ARRDC1;SELENOI;OCIAD2;ZNF611;PROSER1;MPPE1;SLC37A4;SPRTN;SLC25A16;LARP4B;LGR4;RHPN2;ARHGAP27;RFWD3;ZNF175;QTRT2;KIN;CEP85;DNM2;ZNF701;AP1G1;ZNF432;ANGEL2;MTX1;AKAP9;CCNJ;C12orf66;MED23	2	A,B,C,D,E
MSX2_1	5.717098661484628e-5	1.3594436711755186e-4	0.557332238758646	-0.37151529189224836	-1.4982742252406993	371	MYCN;ARSG;CSTF2T;ZNF624;CHMP1B;UNC5D;H2AC6;ZBTB3;FOXRED2;OGDHL;CYP4X1;KCTD1;CCDC113;PALB2;MSI2;IKZF4;PPP1R8;HDAC9;ENPP4;SLC20A2;TSPAN18;THOC5;MED18;ZSCAN26;SEC22C;PLEKHA5;MBTPS2;SMARCC1;C3orf14;RTN1;RAB36;RERE;SLCO1A2;BTBD3;H4C12;JAK1;MLLT10;TCTA;NFE2L1;H2BC5;EHMT2;AP1S2;CFL2;NEMF;SRGAP3;FGFR1;CBWD5;TNFRSF21;MFHAS1;SARAF;PFDN4;PARP11;ZNF780B;AHDC1;ATF7IP;UFM1;LANCL2;CTIF;PPARGC1A;ATP5F1B;ARHGAP33;CENPC;AASDH;RSL24D1;OSBPL1A;MSH2;ZNF528;PDPK1;YTHDC1;GTF3C2;SYP;KHDRBS1;B4GALT2;SNRPN;SMARCA2;MRTFA;SSR1;ZFP64;ERGIC3;SYNRG;MDGA1;CBWD1;SERBP1;HNRNPR;NBAS;PCDH11Y;TMEM260;IL11RA;DNAJC28;KAT7;DCAF5;CEP192;DOCK7;CCPG1;MED15;SRP54;RPL17;CTXN1;SLC35B1;OGDH;TAB1;PAFAH1B1;PDCD7;NDUFAF7;KDM1B;OSBPL9;SOD1;PPP6R2;ZNF213;TPT1;TMEM11;NETO2;PLCB1;BRF2;LUC7L;SLC46A3;CDH8;CHPF;MED14;TBC1D1;DTNB;RALGAPA2;AAR2;PPP2R5E;BRIX1;ALKBH5;HPCAL1;SLC25A26;FBXO11;ALDH1B1;ENAH;DMTN;SLC2A13;MGA;DCTN5;PDIA3;ANKS1A;FEZ2;EIF4G3;FNDC3A;PIK3CD;ZNF652;CAMTA2;GFOD1;ZC3H13;GRIP1;MAEA;PCNX4;SOX5;ETV1;TLK2;RADIL;ITSN1;SP1;CRYZL1;SMARCE1;NIPA2;CRY2;PDS5A;C11orf80;CERS5;ZMPSTE24;AIP;CHD9;TTLL12;DUSP7;ACTB;RNF111;SNRPD1;AHSA1;NAPG;ASIC1;GJD2;RBM17;UBR2;SHROOM2;TRDMT1;C3orf62;IVD;SLAIN2;KHSRP;TMX1;HYAL3;RNF122;LIMCH1;TDRD3;UNC13B;PITPNB;SEL1L3;RRP1B;ZMYM2;MIB2;CDC27;ANKEF1;DNAAF5;H2AC11;NKTR	2	A,B,C,D,E
KLF8_1	6.253491718262544e-5	1.4843814552296882e-4	0.5384340963099162	-0.33647061315272914	-1.408790358071176	674	MYCN;PLS3;GLCCI1;TNRC18;CNR1;PPP1R3E;ZNF254;CELF5;MKNK1;ZNF532;SOX13;PTPN13;PCMTD2;MTUS1;TMEM8B;HMGB1;ZFP90;ADAMTS10;RPL37;GREB1L;MTA3;TMEM159;SORCS2;HP1BP3;ZNF319;RCOR2;PFKP;IKZF2;MAPRE2;TTI1;NR1D2;ZC2HC1A;ZNF117;ZNF248;VPS41;CALCOCO1;PTPRH;CEP57L1;KATNAL1;POLI;RIMKLB;STX17;SPPL2B;C6orf62;B3GNT8;SRGAP2;GABARAPL1;SYVN1;LRP11;C11orf95;VPS36;KLHL3;DAZAP2;NCOA2;PGBD4;UBL5;ARHGEF4;MARCHF8;PEX10;CLIP3;ZC4H2;CAPRIN1;BTBD8;NUP210;HIP1;AHCYL2;FIZ1;JMJD7-PLA2G4B;SLC35E2B;SEZ6L2;RUFY3;PSMB1;MLLT10;GATAD1;SMAD4;ULK2;ZNF581;DOCK5;FADS1;FOXP4;ZNF44;SMIM13;MBTD1;USPL1;HERPUD1;MAGED1;ZDHHC21;PHC1;AURKAIP1;ZNF462;ZNF891;SMARCC2;PIK3C2B;TIA1;SSBP2;MINK1;SRPRA;TMOD2;NFASC;RECQL5;EZH1;CHERP;PHC2;NDRG4;RGS11;C16orf91;CBFA2T2;ELAVL4;TBCK;SEMA6C;ATF7;TET2;EPN2;HDAC6;WDR90;R3HDM2;TTC14;BASP1;RAB5C;NOVA1;STX7;SLC12A6;EIF6;TMEM65;STPG1;MYO18A;SNRNP70;SDC3;RSRP1;DENND11;PRMT2;N4BP2L2;SHANK3;ZKSCAN4;PDZD4;RRP8;EIF4G2;KIFC2;EBF3;HNRNPF;TRO;JUP;SLC22A17;INTS3;SUPT16H;MAP2;EPHA4;VASH1;TTBK2;ALG5;TPST2;ZNF382;NYAP1;KCNB1;OGT;ARHGAP23;ARHGEF7;PPP1R21;NYNRIN;CRMP1;STXBP5;HCN3;FBXL2;GSTA4;PFKL;NBPF15;GOLT1B;ZNF280D;ARF1;TCEA2;SMARCA4;MED15;MICAL1;PRPSAP1;CELSR3;CTTNBP2;EPB41L4A;FER;GLS;TBC1D22A;SYNGAP1;GPBP1L1;KIF5A;SFXN3;ZNF345;UBA1;SH3GLB2;GRHPR;MAP2K2;CASTOR3;EXOC6B;RHOT2;ZMYM3;SUDS3;KCTD15;POGZ;NFX1;ATP8A1;CPT1C;TMEM196;C20orf194;LRRC37B;RAB11FIP3;PLCG1;ARHGEF18;DIP2A;PRMT8;RUVBL2;RHBDD2;NRXN1;USP35;KLF12;FAM20C;DNAJC3;RASAL2;STX1B;OPRL1;ANKRD6;SCAI;GKAP1;GABBR1;ISYNA1;ABTB1;FAM228B;AGO4;TMEM74B;FBXO11;UPF1;APAF1;SRPK1;SS18;HEATR5B;NSD2;LPCAT4;CDK4;OGG1;TLR5;EFHC1;MRTO4;ERH;TTLL7;SAMD14;PPP1R14B;FUT10;AP1G2;SNPH;PANK1;TIAM1;ATM;REXO1;DMTF1;EIF4ENIF1;ASCC2;RFC1;CCDC7;ELMO2;CGREF1;RUSC1;PCNX3;PYGM;SLC4A8;CNNM3;CLSTN3;HSPA9;FAM219B;PDHA1;CHD3;SH3PXD2A;ADCY6;TMPO;PIGT;NPEPPS;TMEM179B;PGM2;PCDH17;CCNL2;SOX5;NADK;MEIS3;MAP3K12;ALYREF;SLC16A2;SEPTIN4;PHF21B;MAPKBP1;ENTPD5;CDK19;SP1;PNISR;ARHGAP17;RELCH;KCNC4;C11orf80;PIGV;WNT4;MKNK2;FSD1;PRKAR1B;SENP3;NR1D1;AKR1E2;NKD1;RBM41;MYCBP2;DTX3;GALNT15;RXYLT1;ANKRD27;MCU;GPR161;ZNF431;ATP6V0E1;HACE1;MMS19;NELFA	2	A,B,C,D,E
ZNF718_1	6.754231593921196e-5	1.6004335107837792e-4	0.5384340963099162	-0.582486009493776	-1.8306451938046244	39	ZNF737;RBM12B;PHF6;HP1BP3;DCAF17;ZNF248;POGK;SUPT20H;ZNF891;CCDC90B;ZNF780B;TBCK;CEP97;EXOSC3;CASP8AP2;SNAPC3;AP3M2;ORC4;ZNF793;PAPOLA;ACIN1;FAM149B1;BIRC2;ELP1;ATM;ANKRD26	2	A,B,C,D,E
